InventoryLegSK	CarrierCode	FlightNumber	DepartureAirport	ArrivalAirport	DepartureDateTimeLocal	DepartureDateTimeUTC	ArrivalDateTimeLocal	ArrivalDateTimeUTC	ArrivalCountry	DepartureCountry	RouteGroup	Region	FlightCapacity	FlightStatus
9103239	FR	9215	VIE	MXP	2022-09-07 06:50:00	2022-09-07 04:50:00	2022-09-07 08:15:00	2022-09-07 06:15:00	Italy	Austria	CITY	EAST-ESFRIT	180	Departed
9184199	FR	4944	BGY	PRG	2022-09-29 15:15:00	2022-09-29 13:15:00	2022-09-29 16:35:00	2022-09-29 14:35:00	Czech Republic	Italy	CITY	EAST-ESFRIT	189	Cancelled
9798788	FR	5619	BDS	BGY	2022-07-09 16:55:00	2022-07-09 14:55:00	2022-07-09 18:30:00	2022-07-09 16:30:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9509735	FR	5974	MXP	SBZ	2022-06-19 18:55:00	2022-06-19 16:55:00	2022-06-19 22:00:00	2022-06-19 19:00:00	Romania	Italy	CITY	EAST-ESFRIT	189	Departed
9510341	FR	4141	HHN	CAG	2022-06-27 09:15:00	2022-06-27 07:15:00	2022-06-27 11:15:00	2022-06-27 09:15:00	Italy	Germany	LEISURE	DE LEISURE	189	Cancelled
9490778	FR	5706	KIR	HHN	2022-06-27 16:40:00	2022-06-27 15:40:00	2022-06-27 19:40:00	2022-06-27 17:40:00	Germany	Ireland	CITY	DE-FRITIE	189	Departed
9583453	FR	4266	DUB	VRN	2022-08-24 10:10:00	2022-08-24 09:10:00	2022-08-24 13:40:00	2022-08-24 11:40:00	Italy	Ireland	LEISURE	IE LEISURE	189	Departed
9184718	FR	4119	NAP	BGY	2022-09-08 17:30:00	2022-09-08 15:30:00	2022-09-08 18:50:00	2022-09-08 16:50:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9850790	FR	1434	MXP	SUF	2022-07-01 20:00:00	2022-07-01 18:00:00	2022-07-01 21:45:00	2022-07-01 19:45:00	Italy	Italy	DOMESTIC	MIL DOM	197	Departed
9870373	FR	2735	LPP	BER	2022-06-25 16:15:00	2022-06-25 13:15:00	2022-06-25 17:25:00	2022-06-25 15:25:00	Germany	Finland	CITY	SCAN N EUR	189	Cancelled
9717813	FR	4849	VCE	PMO	2022-04-11 08:30:00	2022-04-11 06:30:00	2022-04-11 10:05:00	2022-04-11 08:05:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9771702	FR	6572	TSF	EMA	2022-07-29 15:40:00	2022-07-29 13:40:00	2022-07-29 16:55:00	2022-07-29 15:55:00	United Kingdom	Italy	CITY	UK REG CITY	189	Departed
9177154	FR	135	CIA	BER	2022-06-02 08:55:00	2022-06-02 06:55:00	2022-06-02 11:00:00	2022-06-02 09:00:00	Germany	Italy	CITY	DE-FRITIE	189	Cancelled
9859615	FR	6435	BLQ	VLC	2022-05-16 20:00:00	2022-05-16 18:00:00	2022-05-16 22:05:00	2022-05-16 20:05:00	Spain	Italy	CITY	ESPT-IT	189	Departed
9592472	FR	7266	VLC	TSF	2022-08-09 10:50:00	2022-08-09 08:50:00	2022-08-09 12:55:00	2022-08-09 10:55:00	Italy	Spain	CITY	ESPT-IT	189	Departed
9203371	FR	5460	MXP	SUF	2022-04-03 08:25:00	2022-04-03 06:25:00	2022-04-03 10:10:00	2022-04-03 08:10:00	Italy	Italy	DOMESTIC	MIL DOM	189	Cancelled
9049665	FR	124	STN	AOI	2022-05-15 06:25:00	2022-05-15 05:25:00	2022-05-15 09:35:00	2022-05-15 07:35:00	Italy	United Kingdom	CITY	LON CITY	189	Departed
9074669	FR	381	FRA	DUB	2022-04-15 10:25:00	2022-04-15 08:25:00	2022-04-15 11:30:00	2022-04-15 10:30:00	Ireland	Germany	CITY	IE CITY	189	Cancelled
9163226	FR	3002	STN	CIA	2022-05-16 08:35:00	2022-05-16 07:35:00	2022-05-16 11:55:00	2022-05-16 09:55:00	Italy	United Kingdom	CITY	LON CITY MULTI	189	Departed
9778914	FR	4471	CFU	MXP	2022-05-08 23:05:00	2022-05-08 20:05:00	2022-05-09 00:05:00	2022-05-08 22:05:00	Italy	Greece	LEISURE	S EUR LEISURE	197	Departed
10092059	FR	8829	TSF	BDS	2022-06-07 15:00:00	2022-06-07 13:00:00	2022-06-07 16:25:00	2022-06-07 14:25:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9520810	FR	7105	BRI	FCO	2022-06-15 15:35:00	2022-06-15 13:35:00	2022-06-15 16:40:00	2022-06-15 14:40:00	Italy	Italy	DOMESTIC	ROM DOM	189	Cancelled
9610780	FR	7155	TPS	BTS	2022-09-01 09:40:00	2022-09-01 07:40:00	2022-09-01 11:45:00	2022-09-01 09:45:00	Slovakia	Italy	LEISURE	CE EUR LEISURE	189	Departed
9477231	FR	3584	POZ	PUY	2022-04-04 15:50:00	2022-04-04 13:50:00	2022-04-04 17:30:00	2022-04-04 15:30:00	Croatia	Poland	LEISURE	CE EUR LEISURE	189	Cancelled
9418281	FR	8078	BZR	CRL	2022-05-04 08:50:00	2022-05-04 06:50:00	2022-05-04 10:30:00	2022-05-04 08:30:00	Belgium	France	CITY	BENL-FRIT	189	Departed
9832346	FR	820	BGY	LIS	2022-08-25 07:00:00	2022-08-25 05:00:00	2022-08-25 08:55:00	2022-08-25 07:55:00	Portugal	Italy	CITY	ESPT-IT	189	Cancelled
9192244	FR	4877	BGY	CAG	2022-05-24 17:05:00	2022-05-24 15:05:00	2022-05-24 18:30:00	2022-05-24 16:30:00	Italy	Italy	DOMESTIC	MIL DOM	197	Departed
9517362	FR	5410	BGY	INI	2022-05-24 07:05:00	2022-05-24 05:05:00	2022-05-24 08:55:00	2022-05-24 06:55:00	Serbia	Italy	CITY	EAST-ESFRIT	189	Cancelled
9713752	FR	4746	SCV	TSF	2022-07-04 14:45:00	2022-07-04 11:45:00	2022-07-04 15:45:00	2022-07-04 13:45:00	Italy	Romania	CITY	EAST-ESFRIT	189	Departed
10125522	FR	4698	BGY	TPS	2022-08-30 15:45:00	2022-08-30 13:45:00	2022-08-30 17:25:00	2022-08-30 15:25:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9561824	FR	4116	MAN	RMU	2022-09-21 13:30:00	2022-09-21 12:30:00	2022-09-21 17:15:00	2022-09-21 15:15:00	Spain	United Kingdom	LEISURE	UK REG LEISURE	197	Departed
9774622	FR	7413	CHQ	TLV	2022-09-21 17:55:00	2022-09-21 14:55:00	2022-09-21 19:45:00	2022-09-21 16:45:00	Israel	Greece	LEISURE	S EUR LEISURE	189	Departed
9078873	FR	2106	TLS	CRL	2022-07-31 08:35:00	2022-07-31 06:35:00	2022-07-31 10:20:00	2022-07-31 08:20:00	Belgium	France	CITY	BENL-FRIT	189	Departed
9519711	FR	8653	TPS	TSF	2022-05-13 19:45:00	2022-05-13 17:45:00	2022-05-13 21:25:00	2022-05-13 19:25:00	Italy	Italy	DOMESTIC	IT DOM	189	Cancelled
9521570	FR	6194	BRI	VCE	2022-04-16 06:20:00	2022-04-16 04:20:00	2022-04-16 07:40:00	2022-04-16 05:40:00	Italy	Italy	DOMESTIC	IT DOM	189	Cancelled
9429557	FR	1052	NTE	EDI	2022-06-27 10:30:00	2022-06-27 08:30:00	2022-06-27 11:20:00	2022-06-27 10:20:00	United Kingdom	France	LEISURE	SCOT LEISURE	189	Departed
10091619	FR	4743	TSF	SBZ	2022-05-11 16:20:00	2022-05-11 14:20:00	2022-05-11 19:05:00	2022-05-11 16:05:00	Romania	Italy	CITY	EAST-ESFRIT	189	Departed
9709592	FR	850	VCE	LIS	2022-04-27 07:05:00	2022-04-27 05:05:00	2022-04-27 09:15:00	2022-04-27 08:15:00	Portugal	Italy	CITY	ESPT-IT	189	Departed
9657450	FR	3815	BLQ	HER	2022-09-10 10:15:00	2022-09-10 08:15:00	2022-09-10 13:40:00	2022-09-10 10:40:00	Greece	Italy	LEISURE	S EUR LEISURE	189	Cancelled
9114058	FR	1024	BUD	DUB	2022-05-04 16:40:00	2022-05-04 14:40:00	2022-05-04 18:45:00	2022-05-04 17:45:00	Ireland	Hungary	CITY	IE CITY	189	Departed
8999429	FR	9428	DUB	BGY	2022-08-18 06:15:00	2022-08-18 05:15:00	2022-08-18 09:35:00	2022-08-18 07:35:00	Italy	Ireland	CITY	IE CITY	197	Departed
9469361	FR	5718	WMI	BLQ	2022-05-31 14:00:00	2022-05-31 12:00:00	2022-05-31 16:05:00	2022-05-31 14:05:00	Italy	Poland	CITY	EAST-ESFRIT	189	Departed
9458824	FR	1962	ZAD	FMM	2022-05-05 11:15:00	2022-05-05 09:15:00	2022-05-05 12:30:00	2022-05-05 10:30:00	Germany	Croatia	LEISURE	DE LEISURE	180	Cancelled
9184006	FR	8417	BUD	CIA	2022-05-16 16:30:00	2022-05-16 14:30:00	2022-05-16 18:05:00	2022-05-16 16:05:00	Italy	Hungary	CITY	EAST-ESFRIT	189	Departed
9610183	FR	4238	BRI	WMI	2022-08-04 09:15:00	2022-08-04 07:15:00	2022-08-04 11:25:00	2022-08-04 09:25:00	Poland	Italy	CITY	EAST-ESFRIT	189	Departed
9534108	FR	6567	ALC	PMI	2022-08-27 21:20:00	2022-08-27 19:20:00	2022-08-27 22:20:00	2022-08-27 20:20:00	Spain	Spain	DOMESTIC	ESPT DOM	189	Departed
9595247	FR	778	SVQ	MAH	2022-09-27 14:00:00	2022-09-27 12:00:00	2022-09-27 15:35:00	2022-09-27 13:35:00	Spain	Spain	DOMESTIC	ESPT DOM	189	Departed
9086252	FR	2346	PMI	NCL	2022-08-20 06:45:00	2022-08-20 04:45:00	2022-08-20 08:40:00	2022-08-20 07:40:00	United Kingdom	Spain	LEISURE	UK REG LEISURE	180	Departed
9855878	FR	7516	KBP	BLQ	2022-06-09 19:30:00	2022-06-09 16:30:00	2022-06-09 21:15:00	2022-06-09 19:15:00	Italy	Ukraine	CITY	EAST-ESFRIT	189	Cancelled
9204840	FR	6451	BGY	PMO	2022-09-08 18:35:00	2022-09-08 16:35:00	2022-09-08 20:10:00	2022-09-08 18:10:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
10085256	FR	2072	GRO	SNN	2022-04-05 06:45:00	2022-04-05 04:45:00	2022-04-05 08:15:00	2022-04-05 07:15:00	Ireland	Spain	LEISURE	IE LEISURE	189	Cancelled
8932111	FR	2803	SEN	PMI	2022-09-14 11:35:00	2022-09-14 10:35:00	2022-09-14 14:50:00	2022-09-14 12:50:00	Spain	United Kingdom	LEISURE	LON LEISURE	189	Cancelled
9141482	FR	4645	PMI	FRA	2022-06-19 19:35:00	2022-06-19 17:35:00	2022-06-19 22:00:00	2022-06-19 20:00:00	Germany	Spain	LEISURE	DE LEISURE	189	Cancelled
9793550	FR	5925	TRN	BVA	2022-07-17 07:00:00	2022-07-17 05:00:00	2022-07-17 08:25:00	2022-07-17 06:25:00	France	Italy	CITY	FR-IT	189	Departed
9203897	FR	5093	SUF	BGY	2022-09-09 08:00:00	2022-09-09 06:00:00	2022-09-09 09:40:00	2022-09-09 07:40:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
8942498	FR	2896	BCN	PMI	2022-07-22 15:25:00	2022-07-22 13:25:00	2022-07-22 16:15:00	2022-07-22 14:15:00	Spain	Spain	DOMESTIC	BCNMAD DOM	189	Departed
10105568	FR	5275	VLC	CAG	2022-06-27 06:45:00	2022-06-27 04:45:00	2022-06-27 08:25:00	2022-06-27 06:25:00	Italy	Spain	CITY	ESPT-IT	189	Departed
9534404	FR	5894	PMI	SVQ	2022-08-17 20:25:00	2022-08-17 18:25:00	2022-08-17 22:00:00	2022-08-17 20:00:00	Spain	Spain	DOMESTIC	ESPT DOM	189	Departed
9110012	FR	215	MXP	VIE	2022-04-19 20:30:00	2022-04-19 18:30:00	2022-04-19 21:55:00	2022-04-19 19:55:00	Austria	Italy	CITY	EAST-ESFRIT	189	Cancelled
8943455	FR	5318	SCQ	MAD	2022-08-12 22:25:00	2022-08-12 20:25:00	2022-08-12 23:35:00	2022-08-12 21:35:00	Spain	Spain	DOMESTIC	BCNMAD DOM	189	Departed
9161945	FR	7325	MLA	BGY	2022-06-27 19:45:00	2022-06-27 17:45:00	2022-06-27 21:40:00	2022-06-27 19:40:00	Italy	Malta	LEISURE	S EUR LEISURE	189	Departed
9535413	FR	2169	VLL	PMI	2022-08-28 15:20:00	2022-08-28 13:20:00	2022-08-28 16:45:00	2022-08-28 14:45:00	Spain	Spain	DOMESTIC	ESPT DOM	180	Departed
10086966	FR	8126	AHO	ORK	2022-07-30 14:55:00	2022-07-30 12:55:00	2022-07-30 16:40:00	2022-07-30 15:40:00	Ireland	Italy	LEISURE	IE LEISURE	189	Departed
9414498	FR	1919	VLC	CRL	2022-04-07 06:20:00	2022-04-07 04:20:00	2022-04-07 08:40:00	2022-04-07 06:40:00	Belgium	Spain	LEISURE	BENLFR LEISURE	189	Departed
10085559	FR	3577	LBA	REU	2022-08-08 16:35:00	2022-08-08 15:35:00	2022-08-08 20:00:00	2022-08-08 18:00:00	Spain	United Kingdom	LEISURE	UK REG LEISURE	189	Departed
8939019	FR	5355	IBZ	MAD	2022-04-25 08:35:00	2022-04-25 06:35:00	2022-04-25 09:50:00	2022-04-25 07:50:00	Spain	Spain	DOMESTIC	BCNMAD DOM	189	
9045916	FR	966	STN	GOT	2022-09-11 07:20:00	2022-09-11 06:20:00	2022-09-11 10:05:00	2022-09-11 08:05:00	Sweden	United Kingdom	CITY	LON CITY MULTI	189	Cancelled
9654311	FR	1238	MXP	JTR	2022-08-07 19:10:00	2022-08-07 17:10:00	2022-08-07 22:55:00	2022-08-07 19:55:00	Greece	Italy	LEISURE	S EUR LEISURE	189	Cancelled
9073666	FR	1832	STN	NAP	2022-07-31 07:00:00	2022-07-31 06:00:00	2022-07-31 10:35:00	2022-07-31 08:35:00	Italy	United Kingdom	CITY	LON CITY	189	Departed
9513414	FR	7520	JTR	BLQ	2022-04-22 23:30:00	2022-04-22 20:30:00	2022-04-23 01:00:00	2022-04-22 23:00:00	Italy	Greece	LEISURE	S EUR LEISURE	189	Cancelled
9163350	FR	6992	BGY	MAD	2022-09-15 06:55:00	2022-09-15 04:55:00	2022-09-15 09:10:00	2022-09-15 07:10:00	Spain	Italy	CITY	ESPT-IT	189	Cancelled
9066666	FR	5173	BLL	STN	2022-05-15 10:15:00	2022-05-15 08:15:00	2022-05-15 10:50:00	2022-05-15 09:50:00	United Kingdom	Denmark	CITY	LON CITY MULTI	189	Cancelled
9605104	FR	570	VIE	JTR	2022-08-09 12:00:00	2022-08-09 10:00:00	2022-08-09 15:20:00	2022-08-09 12:20:00	Greece	Austria	LEISURE	CE EUR LEISURE	180	Departed
9804390	FR	6921	CRL	LPL	2022-05-08 19:05:00	2022-05-08 17:05:00	2022-05-08 19:25:00	2022-05-08 18:25:00	United Kingdom	Belgium	CITY	UK REG CITY	189	Departed
9020817	FR	4527	BGY	CRL	2022-07-28 16:05:00	2022-07-28 14:05:00	2022-07-28 17:35:00	2022-07-28 15:35:00	Belgium	Italy	CITY	BENL-FRIT	189	Departed
9765830	FR	9387	BCN	EMA	2022-09-12 07:50:00	2022-09-12 05:50:00	2022-09-12 09:10:00	2022-09-12 08:10:00	United Kingdom	Spain	LEISURE	UK REG LEISURE	189	Departed
9522255	FR	5820	CTA	VRN	2022-05-01 20:40:00	2022-05-01 18:40:00	2022-05-01 22:25:00	2022-05-01 20:25:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9038847	FR	2507	BCN	CGN	2022-07-21 18:15:00	2022-07-21 16:15:00	2022-07-21 20:30:00	2022-07-21 18:30:00	Germany	Spain	CITY	DE-ESPT	189	Departed
9493766	FR	789	BLQ	LIS	2022-04-26 17:45:00	2022-04-26 15:45:00	2022-04-26 19:50:00	2022-04-26 18:50:00	Portugal	Italy	CITY	ESPT-IT	189	Departed
9727229	FR	2504	FAO	LBA	2022-04-27 07:30:00	2022-04-27 06:30:00	2022-04-27 10:30:00	2022-04-27 09:30:00	United Kingdom	Portugal	LEISURE	UK REG LEISURE	189	Departed
9717880	FR	6193	BRI	VRN	2022-07-24 07:10:00	2022-07-24 05:10:00	2022-07-24 08:30:00	2022-07-24 06:30:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9534588	FR	5729	PMI	AGP	2022-09-20 08:15:00	2022-09-20 06:15:00	2022-09-20 09:45:00	2022-09-20 07:45:00	Spain	Spain	DOMESTIC	ESPT DOM	189	Departed
9127047	FR	9662	CIA	KRK	2022-05-31 14:45:00	2022-05-31 12:45:00	2022-05-31 16:35:00	2022-05-31 14:35:00	Poland	Italy	CITY	EAST-ESFRIT	197	Departed
9423502	FR	1987	NTE	DUB	2022-05-05 16:10:00	2022-05-05 14:10:00	2022-05-05 16:45:00	2022-05-05 15:45:00	Ireland	France	CITY	IE CITY	189	Departed
8998861	FR	4038	DUB	BGY	2022-07-09 09:45:00	2022-07-09 08:45:00	2022-07-09 13:05:00	2022-07-09 11:05:00	Italy	Ireland	CITY	IE CITY	189	Cancelled
9767825	FR	5335	SKG	CHQ	2022-05-10 20:00:00	2022-05-10 17:00:00	2022-05-10 21:15:00	2022-05-10 18:15:00	Greece	Greece	DOMESTIC	OTHER DOM	189	Departed
9485782	FR	7442	MRS	MAH	2022-05-14 06:30:00	2022-05-14 04:30:00	2022-05-14 07:35:00	2022-05-14 05:35:00	Spain	France	CITY	ESPT-FR	189	Departed
8940094	FR	2958	BCN	SVQ	2022-07-01 18:50:00	2022-07-01 16:50:00	2022-07-01 20:30:00	2022-07-01 18:30:00	Spain	Spain	DOMESTIC	BCNMAD DOM	189	Cancelled
9483533	FR	3043	TLS	MLA	2022-06-02 10:25:00	2022-06-02 08:25:00	2022-06-02 12:40:00	2022-06-02 10:40:00	Malta	France	LEISURE	BENLFR LEISURE	189	Departed
9673021	FR	3960	BGY	LIS	2022-09-10 18:10:00	2022-09-10 16:10:00	2022-09-10 20:05:00	2022-09-10 19:05:00	Portugal	Italy	CITY	ESPT-IT	189	Cancelled
9816515	FR	397	FNC	CRL	2022-06-12 06:15:00	2022-06-12 05:15:00	2022-06-12 11:05:00	2022-06-12 09:05:00	Belgium	Portugal	LEISURE	BENLFR LEISURE	189	Departed
9512505	FR	8501	OTP	PMO	2022-04-07 17:40:00	2022-04-07 14:40:00	2022-04-07 19:00:00	2022-04-07 17:00:00	Italy	Romania	LEISURE	CE EUR LEISURE	189	Cancelled
9711205	FR	4826	CAG	VCE	2022-09-12 21:00:00	2022-09-12 19:00:00	2022-09-12 22:30:00	2022-09-12 20:30:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9396634	FR	2914	TFS	MAD	2022-05-04 20:10:00	2022-05-04 19:10:00	2022-05-04 23:55:00	2022-05-04 21:55:00	Spain	Spain	DOMESTIC	ES CANARY	189	Departed
9673122	FR	4655	CAG	NAP	2022-09-16 07:10:00	2022-09-16 05:10:00	2022-09-16 08:20:00	2022-09-16 06:20:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9828470	FR	4216	BUD	RHO	2022-06-06 06:35:00	2022-06-06 04:35:00	2022-06-06 09:55:00	2022-06-06 06:55:00	Greece	Hungary	LEISURE	CE EUR LEISURE	189	Departed
9770292	FR	9184	ALC	EMA	2022-05-28 22:05:00	2022-05-28 20:05:00	2022-05-28 23:45:00	2022-05-28 22:45:00	United Kingdom	Spain	LEISURE	UK REG LEISURE	189	Departed
9710223	FR	8897	ODS	VCE	2022-04-21 19:45:00	2022-04-21 16:45:00	2022-04-21 21:10:00	2022-04-21 19:10:00	Italy	Ukraine	CITY	EAST-ESFRIT	197	Cancelled
9209382	FR	7748	BGY	CAG	2022-04-28 21:35:00	2022-04-28 19:35:00	2022-04-28 23:00:00	2022-04-28 21:00:00	Italy	Italy	DOMESTIC	MIL DOM	189	Cancelled
9718458	FR	6283	VRN	PMO	2022-07-17 20:35:00	2022-07-17 18:35:00	2022-07-17 22:05:00	2022-07-17 20:05:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9060049	FR	4048	CPH	AGP	2022-09-10 19:05:00	2022-09-10 17:05:00	2022-09-10 22:50:00	2022-09-10 20:50:00	Spain	Denmark	LEISURE	SCAN LEISURE	189	Departed
9194341	FR	4855	CTA	FCO	2022-07-05 11:15:00	2022-07-05 09:15:00	2022-07-05 12:40:00	2022-07-05 10:40:00	Italy	Italy	DOMESTIC	ROM DOM	189	Departed
9610496	FR	2170	SKG	BTS	2022-08-15 11:55:00	2022-08-15 08:55:00	2022-08-15 12:40:00	2022-08-15 10:40:00	Slovakia	Greece	LEISURE	CE EUR LEISURE	189	Departed
8987965	FR	7329	LIS	DUB	2022-08-05 10:00:00	2022-08-05 09:00:00	2022-08-05 12:40:00	2022-08-05 11:40:00	Ireland	Portugal	CITY	IE CITY	189	Departed
9170524	FR	3956	CIA	OTP	2022-05-01 12:30:00	2022-05-01 10:30:00	2022-05-01 15:25:00	2022-05-01 12:25:00	Romania	Italy	CITY	EAST-ESFRIT	189	Departed
9005767	FR	5993	MAD	STN	2022-08-18 06:30:00	2022-08-18 04:30:00	2022-08-18 07:50:00	2022-08-18 06:50:00	United Kingdom	Spain	CITY	LON CITY MULTI	189	Departed
9221755	FR	9174	CTA	BLQ	2022-08-08 09:40:00	2022-08-08 07:40:00	2022-08-08 11:20:00	2022-08-08 09:20:00	Italy	Italy	DOMESTIC	IT DOM	189	Cancelled
9128862	FR	1006	OTP	STN	2022-04-30 06:55:00	2022-04-30 03:55:00	2022-04-30 08:10:00	2022-04-30 07:10:00	United Kingdom	Romania	CITY	LON CITY MULTI	189	Departed
9593635	FR	4687	AGP	ARN	2022-09-07 07:45:00	2022-09-07 05:45:00	2022-09-07 12:10:00	2022-09-07 10:10:00	Sweden	Spain	LEISURE	SCAN LEISURE	197	Departed
9216361	FR	4914	PMO	VRN	2022-05-01 06:45:00	2022-05-01 04:45:00	2022-05-01 08:15:00	2022-05-01 06:15:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9446440	FR	8498	PMI	BLL	2022-04-03 14:50:00	2022-04-03 12:50:00	2022-04-03 17:50:00	2022-04-03 15:50:00	Denmark	Spain	LEISURE	SCAN LEISURE	180	Departed
9517221	FR	4657	TRN	NAP	2022-06-17 19:30:00	2022-06-17 17:30:00	2022-06-17 21:00:00	2022-06-17 19:00:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9436054	FR	1218	CRL	EGC	2022-04-22 10:35:00	2022-04-22 08:35:00	2022-04-22 12:00:00	2022-04-22 10:00:00	France	Belgium	CITY	BENL-FRIT	189	Cancelled
9213650	FR	1085	BLQ	CTA	2022-09-20 16:10:00	2022-09-20 14:10:00	2022-09-20 17:45:00	2022-09-20 15:45:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9394328	FR	4440	BRS	VLC	2022-05-02 20:10:00	2022-05-02 19:10:00	2022-05-02 23:25:00	2022-05-02 21:25:00	Spain	United Kingdom	LEISURE	UK REG LEISURE	189	Departed
9648570	FR	5182	FKB	PMI	2022-07-24 12:30:00	2022-07-24 10:30:00	2022-07-24 14:25:00	2022-07-24 12:25:00	Spain	Germany	LEISURE	DE LEISURE	189	Departed
9413251	FR	3608	VLC	LIS	2022-04-12 16:05:00	2022-04-12 14:05:00	2022-04-12 16:40:00	2022-04-12 15:40:00	Portugal	Spain	DOMESTIC	ESPT DOM	189	Departed
8972373	FR	6267	BCN	EDI	2022-05-18 10:55:00	2022-05-18 08:55:00	2022-05-18 12:45:00	2022-05-18 11:45:00	United Kingdom	Spain	LEISURE	SCOT LEISURE	189	Departed
9623755	FR	8268	PRG	ZAD	2022-07-16 16:15:00	2022-07-16 14:15:00	2022-07-16 17:45:00	2022-07-16 15:45:00	Croatia	Czech Republic	LEISURE	CE EUR LEISURE	189	Cancelled
9640884	FR	8941	TLL	BVA	2022-09-13 10:50:00	2022-09-13 07:50:00	2022-09-13 12:45:00	2022-09-13 10:45:00	France	Estonia	CITY	EAST-ESFRIT	197	Departed
9468603	FR	5725	POZ	AMM	2022-04-15 07:15:00	2022-04-15 05:15:00	2022-04-15 12:20:00	2022-04-15 09:20:00	Jordan	Poland	LEISURE	CE EUR LEISURE	189	Departed
9158221	FR	3748	PSA	CRL	2022-09-19 19:00:00	2022-09-19 17:00:00	2022-09-19 20:45:00	2022-09-19 18:45:00	Belgium	Italy	CITY	BENL-FRIT	189	Cancelled
9551731	FR	3106	LIS	FKB	2022-07-20 17:20:00	2022-07-20 16:20:00	2022-07-20 21:10:00	2022-07-20 19:10:00	Germany	Portugal	CITY	DE-ESPT	189	Cancelled
9009598	FR	1080	STN	LIS	2022-05-10 15:25:00	2022-05-10 14:25:00	2022-05-10 18:05:00	2022-05-10 17:05:00	Portugal	United Kingdom	CITY	LON CITY MULTI	180	Departed
9841619	FR	5977	HEL	BGY	2022-09-24 22:35:00	2022-09-24 19:35:00	2022-09-25 00:35:00	2022-09-24 22:35:00	Italy	Finland	CITY	SCAN-ESIT	189	Departed
9613715	FR	1773	AMM	PRG	2022-09-20 19:20:00	2022-09-20 16:20:00	2022-09-20 22:30:00	2022-09-20 20:30:00	Czech Republic	Jordan	LEISURE	CE EUR LEISURE	189	Cancelled
9725026	RK	1364	STN	RBA	2022-05-14 16:20:00	2022-05-14 15:20:00	2022-05-14 19:35:00	2022-05-14 18:35:00	Morocco	United Kingdom	LEISURE	LON LEISURE	189	Departed
9057911	FR	6355	BCN	BVA	2022-09-12 19:15:00	2022-09-12 17:15:00	2022-09-12 21:05:00	2022-09-12 19:05:00	France	Spain	CITY	ESPT-FR	189	Cancelled
8994326	FR	6305	BCN	BGY	2022-08-10 12:20:00	2022-08-10 10:20:00	2022-08-10 14:00:00	2022-08-10 12:00:00	Italy	Spain	CITY	ESPT-IT	189	Cancelled
9148317	FR	6219	PMI	NRN	2022-07-23 20:45:00	2022-07-23 18:45:00	2022-07-23 23:10:00	2022-07-23 21:10:00	Germany	Spain	LEISURE	DE LEISURE	189	Departed
9517858	FR	7858	BLQ	LWO	2022-05-02 06:45:00	2022-05-02 04:45:00	2022-05-02 09:35:00	2022-05-02 06:35:00	Ukraine	Italy	CITY	EAST-ESFRIT	189	Cancelled
9587486	FR	1982	DUB	BIQ	2022-08-18 09:30:00	2022-08-18 08:30:00	2022-08-18 12:30:00	2022-08-18 10:30:00	France	Ireland	LEISURE	IE LEISURE	189	Departed
9180117	FR	7010	BRU	FCO	2022-04-02 08:40:00	2022-04-02 06:40:00	2022-04-02 10:45:00	2022-04-02 08:45:00	Italy	Belgium	CITY	BENL-FRIT	189	Departed
9734700	FR	7086	DUB	VLC	2022-04-21 09:45:00	2022-04-21 08:45:00	2022-04-21 13:20:00	2022-04-21 11:20:00	Spain	Ireland	LEISURE	IE LEISURE	197	Departed
9190262	FR	3947	PMO	FCO	2022-07-27 09:55:00	2022-07-27 07:55:00	2022-07-27 11:05:00	2022-07-27 09:05:00	Italy	Italy	DOMESTIC	ROM DOM	189	Departed
9883071	RK	3846	STN	OTP	2022-07-02 06:30:00	2022-07-02 05:30:00	2022-07-02 11:30:00	2022-07-02 08:30:00	Romania	United Kingdom	CITY	LON CITY MULTI	189	Departed
9795140	FR	996	TRN	BLL	2022-09-06 19:40:00	2022-09-06 17:40:00	2022-09-06 21:45:00	2022-09-06 19:45:00	Denmark	Italy	CITY	SCAN-ESIT	189	Departed
9442841	FR	7399	BCN	SPC	2022-06-07 14:40:00	2022-06-07 12:40:00	2022-06-07 17:10:00	2022-06-07 16:10:00	Spain	Spain	DOMESTIC	ES CANARY	189	Departed
9601520	FR	8677	GDN	ZAD	2022-07-19 09:10:00	2022-07-19 07:10:00	2022-07-19 11:10:00	2022-07-19 09:10:00	Croatia	Poland	LEISURE	CE EUR LEISURE	180	Departed
